Gain [dB],Phase [rad],Amplitude [dBm],Frequency [Hz]
3.5583,5.812171415777137,-42.78541946411133,5959400000.0
3.5583,5.890173716264167,-42.92220306396485,5959400000.0
3.5583,5.969176046244621,-43.17711639404297,5959400000.0
3.5583,6.048178376225073,-42.85405731201172,5959400000.0
3.5583,6.126180676712103,-43.015846252441406,5959400000.0
3.5583,6.205183006692557,-43.27301788330078,5959400000.0
3.5583,6.283185307179586,-43.21710205078125,5959400000.0
3.67,0.0,-42.643062591552734,5959400000.0
3.67,0.07900232998045317,-43.20344924926758,5959400000.0
3.67,0.1570046304674829,-43.146732330322266,5959400000.0
3.67,0.23600696044793606,-43.292110443115234,5959400000.0
3.67,0.3140092609349658,-42.98008728027344,5959400000.0
3.67,0.393011590915419,-43.08245468139648,5959400000.0
3.67,0.4710138914024486,-43.393287658691406,5959400000.0
3.67,0.550016221382902,-42.58503723144531,5959400000.0
3.67,0.6280185218699316,-42.99062347412109,5959400000.0
3.67,0.7070208518503847,-42.76919555664063,5959400000.0
3.67,0.7850231523374145,-42.99386978149414,5959400000.0
3.67,0.8640254823178676,-42.89275360107422,5959400000.0
3.67,0.9420277828048972,-42.96393203735352,5959400000.0
3.67,1.0210301127853505,-43.05931091308594,5959400000.0
3.67,1.100032442765804,-42.63483428955078,5959400000.0
3.67,1.1780347432528333,-43.23508834838867,5959400000.0
3.67,1.2570370732332865,-42.69808197021485,5959400000.0
3.67,1.3350393737203163,-43.33405303955078,5959400000.0
3.67,1.4140417037007693,-43.1559944152832,5959400000.0
3.67,1.4920440041877991,-42.95265579223633,5959400000.0
3.67,1.5710463341682523,-43.29994201660156,5959400000.0
3.67,1.649048634655282,-42.948638916015625,5959400000.0
3.67,1.7280509646357352,-43.28602600097656,5959400000.0
3.67,1.8060532651227648,-42.93820571899414,5959400000.0
3.67,1.885055595103218,-43.3314208984375,5959400000.0
3.67,1.963057895590248,-42.83366394042969,5959400000.0
3.67,2.042060225570701,-42.85799026489258,5959400000.0
3.67,2.121062555551154,-43.172882080078125,5959400000.0
3.67,2.199064856038184,-43.04532241821289,5959400000.0
3.67,2.278067186018637,-43.4923210144043,5959400000.0
3.67,2.3560694865056666,-43.4371223449707,5959400000.0
3.67,2.4350718164861203,-43.17796325683594,5959400000.0
3.67,2.5130741169731494,-43.21368408203125,5959400000.0
3.67,2.592076446953603,-42.935001373291016,5959400000.0
3.67,2.6700787474406327,-43.00199508666992,5959400000.0
3.67,2.749081077421086,-42.96070861816406,5959400000.0
3.67,2.8270833779081155,-43.78714370727539,5959400000.0
3.67,2.9060857078885687,-43.00932312011719,5959400000.0
3.67,2.9850880378690214,-43.22480392456055,5959400000.0
3.67,3.0630903383560515,-42.65356063842773,5959400000.0
3.67,3.1420926683365047,-42.81648254394531,5959400000.0
3.67,3.2200949688235347,-42.781551361083984,5959400000.0
3.67,3.299097298803987,-43.0052490234375,5959400000.0
3.67,3.377099599291017,-42.815704345703125,5959400000.0
3.67,3.4561019292714703,-42.60577774047852,5959400000.0
3.67,3.5341042297585,-42.68067169189453,5959400000.0
3.67,3.6131065597389536,-43.35076904296875,5959400000.0
3.67,3.6911088602259827,-43.133296966552734,5959400000.0
3.67,3.770111190206436,-43.2583236694336,5959400000.0
3.67,3.848113490693466,-42.36530303955078,5959400000.0
3.67,3.927115820673919,-42.73311233520508,5959400000.0
3.67,4.006118150654372,-43.21795654296875,5959400000.0
3.67,4.084120451141402,-42.93179702758789,5959400000.0
3.67,4.163122781121856,-43.16865539550781,5959400000.0
3.67,4.241125081608884,-43.385284423828125,5959400000.0
3.67,4.320127411589338,-43.345481872558594,5959400000.0
3.67,4.398129712076368,-43.099891662597656,5959400000.0
3.67,4.477132042056821,-43.04368209838867,5959400000.0
3.67,4.555134342543851,-42.943016052246094,5959400000.0
3.67,4.634136672524304,-42.8133659362793,5959400000.0
3.67,4.712138973011333,-42.89592742919922,5959400000.0
3.67,4.791141302991787,-42.7338752746582,5959400000.0
3.67,4.8691436034788165,-43.55007553100586,5959400000.0
3.67,4.94814593345927,-43.09905624389648,5959400000.0
3.67,5.027148263439723,-43.324405670166016,5959400000.0
3.67,5.1051505639267525,-43.19408416748047,5959400000.0
3.67,5.184152893907206,-42.67463302612305,5959400000.0
3.67,5.262155194394235,-43.22908401489258,5959400000.0
3.67,5.3411575243746885,-43.18559265136719,5959400000.0
3.67,5.419159824861718,-43.31390380859375,5959400000.0
3.67,5.498162154842172,-43.299072265625,5959400000.0
3.67,5.576164455329201,-43.78324508666992,5959400000.0
3.67,5.655166785309655,-43.29820251464844,5959400000.0
3.67,5.733169085796684,-42.93740463256836,5959400000.0
3.67,5.812171415777137,-43.09822463989258,5959400000.0
3.67,5.890173716264167,-43.033016204833984,5959400000.0
3.67,5.969176046244621,-42.77923202514648,5959400000.0
3.67,6.048178376225073,-42.98413848876953,5959400000.0
3.67,6.126180676712103,-43.251426696777344,5959400000.0
3.67,6.205183006692557,-43.20600509643555,5959400000.0
3.67,6.283185307179586,-43.2929801940918,5959400000.0
3.7817,0.0,-43.38261795043945,5959400000.0
3.7817,0.07900232998045317,-43.429935455322266,5959400000.0
3.7817,0.1570046304674829,-43.29732894897461,5959400000.0
3.7817,0.23600696044793606,-43.11656188964844,5959400000.0
3.7817,0.3140092609349658,-43.10655212402344,5959400000.0
3.7817,0.393011590915419,-42.98575592041016,5959400000.0
3.7817,0.4710138914024486,-42.60652160644531,5959400000.0
3.7817,0.550016221382902,-43.4138069152832,5959400000.0
3.7817,0.6280185218699316,-42.65431213378906,5959400000.0
3.7817,0.7070208518503847,-43.16865539550781,5959400000.0
3.7817,0.7850231523374145,-43.27215194702149,5959400000.0
3.7817,0.8640254823178676,-42.26530456542969,5959400000.0
3.7817,0.9420277828048972,-42.75149917602539,5959400000.0
3.7817,1.0210301127853505,-42.78696441650391,5959400000.0
3.7817,1.100032442765804,-43.50508880615234,5959400000.0
3.7817,1.1780347432528333,-42.9358024597168,5959400000.0
3.7817,1.2570370732332865,-43.16105270385742,5959400000.0
3.7817,1.3350393737203163,-43.26696395874024,5959400000.0
3.7817,1.4140417037007693,-43.49778747558594,5959400000.0
3.7817,1.4920440041877991,-42.46589660644531,5959400000.0
3.7817,1.5710463341682523,-42.873756408691406,5959400000.0
3.7817,1.649048634655282,-43.183048248291016,5959400000.0
3.7817,1.7280509646357352,-42.63109588623047,5959400000.0
3.7817,1.8060532651227648,-43.14337158203125,5959400000.0
3.7817,1.885055595103218,-43.19153594970703,5959400000.0
3.7817,1.963057895590248,-42.681427001953125,5959400000.0
3.7817,2.042060225570701,-43.15262222290039,5959400000.0
3.7817,2.121062555551154,-42.766883850097656,5959400000.0
3.7817,2.199064856038184,-43.35782623291016,5959400000.0
3.7817,2.278067186018637,-42.74382781982422,5959400000.0
3.7817,2.3560694865056666,-43.17203521728516,5959400000.0
3.7817,2.4350718164861203,-43.51789474487305,5959400000.0
3.7817,2.5130741169731494,-42.83131790161133,5959400000.0
3.7817,2.592076446953603,-42.61469650268555,5959400000.0
3.7817,2.6700787474406327,-43.27735137939453,5959400000.0
3.7817,2.749081077421086,-42.91501998901367,5959400000.0
3.7817,2.8270833779081155,-43.04532241821289,5959400000.0
3.7817,2.9060857078885687,-42.96393203735352,5959400000.0
3.7817,2.9850880378690214,-43.22223281860352,5959400000.0
3.7817,3.0630903383560515,-43.161895751953125,5959400000.0
3.7817,3.1420926683365047,-42.78077697753906,5959400000.0
3.7817,3.2200949688235347,-42.6191635131836,5959400000.0
3.7817,3.299097298803987,-42.92140579223633,5959400000.0
3.7817,3.377099599291017,-43.22822952270508,5959400000.0
3.7817,3.4561019292714703,-42.82350540161133,5959400000.0
3.7817,3.5341042297585,-43.299072265625,5959400000.0
3.7817,3.6131065597389536,-43.01747894287109,5959400000.0
3.7817,3.6911088602259827,-43.4497299194336,5959400000.0
3.7817,3.770111190206436,-43.63299560546875,5959400000.0
3.7817,3.848113490693466,-42.62661743164063,5959400000.0
3.7817,3.927115820673919,-42.636329650878906,5959400000.0
3.7817,4.006118150654372,-42.92220306396485,5959400000.0
3.7817,4.084120451141402,-42.759185791015625,5959400000.0
3.7817,4.163122781121856,-43.28515625,5959400000.0
3.7817,4.241125081608884,-42.66032409667969,5959400000.0
3.7817,4.320127411589338,-43.2368049621582,5959400000.0
3.7817,4.398129712076368,-43.105716705322266,5959400000.0
3.7817,4.477132042056821,-43.3746337890625,5959400000.0
3.7817,4.555134342543851,-42.54458236694336,5959400000.0
3.7817,4.634136672524304,-43.480499267578125,5959400000.0
3.7817,4.712138973011333,-42.815704345703125,5959400000.0
3.7817,4.791141302991787,-42.7422981262207,5959400000.0
3.7817,4.8691436034788165,-43.05766296386719,5959400000.0
3.7817,4.94814593345927,-42.5769157409668,5959400000.0
3.7817,5.027148263439723,-42.877708435058594,5959400000.0
3.7817,5.1051505639267525,-42.688232421875,5959400000.0
3.7817,5.184152893907206,-43.3941764831543,5959400000.0
3.7817,5.262155194394235,-42.68974685668945,5959400000.0
3.7817,5.3411575243746885,-43.74543380737305,5959400000.0
3.7817,5.419159824861718,-42.843849182128906,5959400000.0
3.7817,5.498162154842172,-43.0560188293457,5959400000.0
3.7817,5.576164455329201,-42.60429382324219,5959400000.0
3.7817,5.655166785309655,-42.80947494506836,5959400000.0
3.7817,5.733169085796684,-42.8674430847168,5959400000.0
3.7817,5.812171415777137,-43.01666259765625,5959400000.0
3.7817,5.890173716264167,-42.81025314331055,5959400000.0
3.7817,5.969176046244621,-42.74382781982422,5959400000.0
3.7817,6.048178376225073,-43.57320785522461,5959400000.0
3.7817,6.126180676712103,-42.75995635986328,5959400000.0
3.7817,6.205183006692557,-43.61328887939453,5959400000.0
3.7817,6.283185307179586,-42.98008728027344,5959400000.0
3.8933,0.0,-42.58356094360352,5959400000.0
3.8933,0.07900232998045317,-42.819602966308594,5959400000.0
3.8933,0.1570046304674829,-43.3569450378418,5959400000.0
3.8933,0.23600696044793606,-42.65882110595703,5959400000.0
3.8933,0.3140092609349658,-43.17796325683594,5959400000.0
3.8933,0.393011590915419,-42.92619705200195,5959400000.0
3.8933,0.4710138914024486,-43.48958969116211,5959400000.0
3.8933,0.550016221382902,-43.431732177734375,5959400000.0
3.8933,0.6280185218699316,-42.70795440673828,5959400000.0
3.8933,0.7070208518503847,-43.02565002441406,5959400000.0
3.8933,0.7850231523374145,-43.39952087402344,5959400000.0
3.8933,0.8640254823178676,-42.95587539672852,5959400000.0
3.8933,0.9420277828048972,-43.050254821777344,5959400000.0
3.8933,1.0210301127853505,-42.91901016235352,5959400000.0
3.8933,1.100032442765804,-43.274749755859375,5959400000.0
3.8933,1.1780347432528333,-43.11155319213867,5959400000.0
3.8933,1.2570370732332865,-43.00932312011719,5959400000.0
3.8933,1.3350393737203163,-43.429935455322266,5959400000.0
3.8933,1.4140417037007693,-42.616188049316406,5959400000.0
3.8933,1.4920440041877991,-42.97846984863281,5959400000.0
3.8933,1.5710463341682523,-42.934200286865234,5959400000.0
3.8933,1.649048634655282,-43.311283111572266,5959400000.0
3.8933,1.7280509646357352,-43.31565475463867,5959400000.0
3.8933,1.8060532651227648,-42.9954948425293,5959400000.0
3.8933,1.885055595103218,-42.95426559448242,5959400000.0
3.8933,1.963057895590248,-42.74612808227539,5959400000.0
3.8933,2.042060225570701,-43.479591369628906,5959400000.0
3.8933,2.121062555551154,-43.55099868774414,5959400000.0
3.8933,2.199064856038184,-42.88166427612305,5959400000.0
3.8933,2.278067186018637,-42.90785217285156,5959400000.0
3.8933,2.3560694865056666,-42.34836959838867,5959400000.0
3.8933,2.4350718164861203,-43.32002639770508,5959400000.0
3.8933,2.5130741169731494,-42.67991638183594,5959400000.0
3.8933,2.592076446953603,-43.02483367919922,5959400000.0
3.8933,2.6700787474406327,-43.651851654052734,5959400000.0
3.8933,2.749081077421086,-42.80247497558594,5959400000.0
3.8933,2.8270833779081155,-43.16020965576172,5959400000.0
3.8933,2.9060857078885687,-43.42096710205078,5959400000.0
3.8933,2.9850880378690214,-43.16020965576172,5959400000.0
3.8933,3.0630903383560515,-43.131622314453125,5959400000.0
3.8933,3.1420926683365047,-42.74689483642578,5959400000.0
3.8933,3.2200949688235347,-42.57249450683594,5959400000.0
3.8933,3.299097298803987,-43.26177978515625,5959400000.0
3.8933,3.377099599291017,-43.200042724609375,5959400000.0
3.8933,3.4561019292714703,-43.16949844360352,5959400000.0
3.8933,3.5341042297585,-43.046146392822266,5959400000.0
3.8933,3.6131065597389536,-43.584354400634766,5959400000.0
3.8933,3.6911088602259827,-43.29558944702149,5959400000.0
3.8933,3.770111190206436,-43.57691955566406,5959400000.0
3.8933,3.848113490693466,-42.92939758300781,5959400000.0
3.8933,3.927115820673919,-42.9954948425293,5959400000.0
3.8933,4.006118150654372,-43.10405349731445,5959400000.0
3.8933,4.084120451141402,-43.0692138671875,5959400000.0
3.8933,4.163122781121856,-43.22052383422852,5959400000.0
3.8933,4.241125081608884,-42.53434753417969,5959400000.0
3.8933,4.320127411589338,-42.98494720458984,5959400000.0
3.8933,4.398129712076368,-43.02074432373047,5959400000.0
3.8933,4.477132042056821,-43.21539306640625,5959400000.0
3.8933,4.555134342543851,-43.3569450378418,5959400000.0
3.8933,4.634136672524304,-43.23337173461914,5959400000.0
3.8933,4.712138973011333,-42.92060470581055,5959400000.0
3.8933,4.791141302991787,-43.5133171081543,5959400000.0
3.8933,4.8691436034788165,-43.62923431396485,5959400000.0
3.8933,4.94814593345927,-42.30669021606445,5959400000.0
3.8933,5.027148263439723,-43.21795654296875,5959400000.0
3.8933,5.1051505639267525,-43.06591033935547,5959400000.0
3.8933,5.184152893907206,-43.12157440185547,5959400000.0
3.8933,5.262155194394235,-43.27215194702149,5959400000.0
3.8933,5.3411575243746885,-43.7667236328125,5959400000.0
3.8933,5.419159824861718,-43.156837463378906,5959400000.0
3.8933,5.498162154842172,-43.05848693847656,5959400000.0
3.8933,5.576164455329201,-42.91183471679688,5959400000.0
3.8933,5.655166785309655,-42.74919891357422,5959400000.0
3.8933,5.733169085796684,-42.644561767578125,5959400000.0
3.8933,5.812171415777137,-43.65752029418945,5959400000.0
3.8933,5.890173716264167,-43.5188102722168,5959400000.0
3.8933,5.969176046244621,-42.35127639770508,5959400000.0
3.8933,6.048178376225073,-43.01339721679688,5959400000.0
3.8933,6.126180676712103,-42.83444595336914,5959400000.0
3.8933,6.205183006692557,-43.28168487548828,5959400000.0
3.8933,6.283185307179586,-43.01829528808594,5959400000.0
4.005,0.0,-42.78619384765625,5959400000.0
4.005,0.07900232998045317,-42.82350540161133,5959400000.0
4.005,0.1570046304674829,-43.46670150756836,5959400000.0
4.005,0.23600696044793606,-43.219669342041016,5959400000.0
4.005,0.3140092609349658,-43.31303024291992,5959400000.0
4.005,0.393011590915419,-42.75534057617188,5959400000.0
4.005,0.4710138914024486,-43.24884414672852,5959400000.0
4.005,0.550016221382902,-42.83288192749024,5959400000.0
4.005,0.6280185218699316,-43.375518798828125,5959400000.0
4.005,0.7070208518503847,-42.80403137207031,5959400000.0
4.005,0.7850231523374145,-43.03219604492188,5959400000.0
4.005,0.8640254823178676,-42.67840576171875,5959400000.0
4.005,0.9420277828048972,-42.863502502441406,5959400000.0
4.005,1.0210301127853505,-43.09157943725586,5959400000.0
4.005,1.100032442765804,-43.52798461914063,5959400000.0
4.005,1.1780347432528333,-43.099891662597656,5959400000.0
4.005,1.2570370732332865,-42.98981094360352,5959400000.0
4.005,1.3350393737203163,-42.97958755493164,5959400000.0
4.005,1.4140417037007693,-43.12324905395508,5959400000.0
4.005,1.4920440041877991,-43.0725212097168,5959400000.0
4.005,1.5710463341682523,-43.20174407958984,5959400000.0
4.005,1.649048634655282,-43.12324905395508,5959400000.0
4.005,1.7280509646357352,-42.849891662597656,5959400000.0
4.005,1.8060532651227648,-43.24884414672852,5959400000.0
4.005,1.885055595103218,-42.77151107788086,5959400000.0
4.005,1.963057895590248,-43.45333862304688,5959400000.0
4.005,2.042060225570701,-43.69647979736328,5959400000.0
4.005,2.121062555551154,-42.98737716674805,5959400000.0
4.005,2.199064856038184,-42.44614028930664,5959400000.0
4.005,2.278067186018637,-42.3667106628418,5959400000.0
4.005,2.3560694865056666,-42.83914566040039,5959400000.0
4.005,2.4350718164861203,-42.98008728027344,5959400000.0
4.005,2.5130741169731494,-43.11906814575195,5959400000.0
4.005,2.592076446953603,-42.92220306396485,5959400000.0
4.005,2.6700787474406327,-42.48253631591797,5959400000.0
4.005,2.749081077421086,-42.91905975341797,5959400000.0
4.005,2.8270833779081155,-42.7193717956543,5959400000.0
4.005,2.9060857078885687,-42.77382659912109,5959400000.0
4.005,2.9850880378690214,-43.49687576293945,5959400000.0
4.005,3.0630903383560515,-43.363128662109375,5959400000.0
4.005,3.1420926683365047,-43.17796325683594,5959400000.0
4.005,3.2200949688235347,-42.93740463256836,5959400000.0
4.005,3.299097298803987,-42.79704284667969,5959400000.0
4.005,3.377099599291017,-43.2583236694336,5959400000.0
4.005,3.4561019292714703,-43.41738510131836,5959400000.0
4.005,3.5341042297585,-43.48504257202149,5959400000.0
4.005,3.6131065597389536,-42.92300033569336,5959400000.0
4.005,3.6911088602259827,-42.63408660888672,5959400000.0
4.005,3.770111190206436,-43.613712310791016,5959400000.0
4.005,3.848113490693466,-43.91372299194336,5959400000.0
4.005,3.927115820673919,-42.8048095703125,5959400000.0
4.005,4.006118150654372,-42.865867614746094,5959400000.0
