Gain [dB],Phase [rads.],Amplitude [dBm],Frequency [Hz]
4.2784810126582276,3.4994956141253395,1.8120201769340848e-15,0.0
4.2784810126582276,3.5790296053554607,1.2339989154278644e-14,0.0
4.2784810126582276,3.6585635965855823,1.0066039248494968e-13,0.0
4.2784810126582276,3.7380975878157034,1.83802377618021e-14,0.0
4.2784810126582276,3.817631579045825,2.3205939326478778e-14,0.0
4.2784810126582276,3.8971655702759462,7.379131453298771e-14,0.0
4.2784810126582276,3.9766995615060674,5.626263648231916e-14,0.0
4.2784810126582276,4.056233552736189,4.0801329341306595e-13,0.0
4.2784810126582276,4.135767543966311,2.5369079246394417e-12,0.0
4.2784810126582276,4.215301535196431,1.8896092071567473e-12,0.0
4.2784810126582276,4.294835526426553,1.6886969389062216e-13,0.0
4.2784810126582276,4.374369517656675,9.367087178945628e-14,0.0
4.2784810126582276,4.453903508886795,1.7915156690365085e-13,0.0
4.2784810126582276,4.533437500116917,1.0404843311424981e-12,0.0
4.2784810126582276,4.6129714913470385,1.9632873703646532e-14,0.0
4.2784810126582276,4.692505482577159,9.748808651893634e-13,0.0
4.2784810126582276,4.772039473807281,6.724947716655139e-14,0.0
4.2784810126582276,4.8515734650374025,5.418226340967891e-13,0.0
4.2784810126582276,4.931107456267524,2.5207667269991053e-13,0.0
4.2784810126582276,5.010641447497645,7.369068063617438e-14,0.0
4.2784810126582276,5.0901754387277665,9.649833200684615e-14,0.0
4.2784810126582276,5.169709429957888,8.270736906490718e-13,0.0
4.2784810126582276,5.249243421188009,9.953825077011088e-13,0.0
4.2784810126582276,5.32877741241813,2.2521267501892674e-13,0.0
4.2784810126582276,5.408311403648252,6.482457311132878e-13,0.0
4.2784810126582276,5.487845394878374,1.1990434006316558e-12,0.0
4.2784810126582276,5.567379386108494,4.2450830625722315e-13,0.0
4.2784810126582276,5.646913377338616,3.2477805633571676e-12,0.0
4.2784810126582276,5.726447368568738,6.496729098329441e-14,0.0
4.2784810126582276,5.805981359798858,1.4012983352958305e-13,0.0
4.2784810126582276,5.88551535102898,8.321624204257883e-14,0.0
4.2784810126582276,5.9650493422591016,4.113484730877878e-13,0.0
4.2784810126582276,6.044583333489222,4.413944591587256e-14,0.0
4.2784810126582276,6.124117324719344,2.25157714400879e-14,0.0
4.2784810126582276,6.2036513159494655,2.595358411994001e-13,0.0
4.2784810126582276,6.283185307179586,3.73990668345338e-12,0.0
4.334177215189873,0.0,8.708833641495853e-14,0.0
4.334177215189873,0.07953399123012135,1.7938548516330075e-12,0.0
4.334177215189873,0.1590679824602427,9.398485461435574e-14,0.0
4.334177215189873,0.23860197369036407,7.475593808913368e-14,0.0
4.334177215189873,0.3181359649204854,3.8924246053360867e-14,0.0
4.334177215189873,0.39766995615060674,2.5858720009353463e-13,0.0
4.334177215189873,0.47720394738072813,5.5197451174958146e-14,0.0
4.334177215189873,0.5567379386108494,3.947342841623736e-14,0.0
4.334177215189873,0.6362719298409708,6.034010698372086e-14,0.0
4.334177215189873,0.7158059210710922,2.7678925577015007e-13,0.0
4.334177215189873,0.7953399123012135,9.759096483629472e-13,0.0
4.334177215189873,0.8748739035313349,4.2101854624754203e-13,0.0
4.334177215189873,0.9544078947614563,2.628186536723069e-13,0.0
4.334177215189873,1.0339418859915777,5.059506652922132e-13,0.0
4.334177215189873,1.1134758772216988,4.777294357976315e-13,0.0
4.334177215189873,1.1930098684518202,1.6544032032466853e-13,0.0
4.334177215189873,1.2725438596819416,1.8447960857279166e-13,0.0
4.334177215189873,1.352077850912063,1.3400623601111158e-13,0.0
4.334177215189873,1.4316118421421844,2.363186730314017e-13,0.0
4.334177215189873,1.5111458333723056,3.8533321322153997e-14,0.0
4.334177215189873,1.590679824602427,7.38050439241598e-14,0.0
4.334177215189873,1.6702138158325484,5.791995323544549e-14,0.0
4.334177215189873,1.7497478070626697,1.6856665348894383e-14,0.0
4.334177215189873,1.8292817982927911,1.882985445872562e-14,0.0
4.334177215189873,1.9088157895229125,8.598820599946586e-13,0.0
4.334177215189873,1.9883497807530337,1.495887289853426e-12,0.0
4.334177215189873,2.0678837719831553,9.160620240437154e-13,0.0
4.334177215189873,2.1474177632132765,8.827384602236048e-15,0.0
4.334177215189873,2.2269517544433977,1.7368575406884288e-13,0.0
4.334177215189873,2.3064857456735193,6.919542329277926e-13,0.0
4.334177215189873,2.3860197369036404,6.814317129903701e-15,0.0
4.334177215189873,2.465553728133762,9.19777941692864e-15,0.0
4.334177215189873,2.5450877193638832,9.003296061677507e-14,0.0
4.334177215189873,2.6246217105940044,1.0146470133696177e-14,0.0
4.334177215189873,2.704155701824126,3.200088054233572e-14,0.0
4.334177215189873,2.783689693054247,1.453086372393825e-14,0.0
4.334177215189873,2.863223684284369,5.750602087887991e-13,0.0
4.334177215189873,2.94275767551449,1.642856561510196e-14,0.0
4.334177215189873,3.022291666744611,1.8938228471322242e-14,0.0
4.334177215189873,3.1018256579747328,1.395237416783383e-14,0.0
4.334177215189873,3.181359649204854,7.350435467152698e-14,0.0
4.334177215189873,3.2608936404349755,8.38168236215455e-15,0.0
4.334177215189873,3.3404276316650967,1.1296028790277724e-13,0.0
4.334177215189873,3.419961622895218,2.2043200095107366e-14,0.0
4.334177215189873,3.4994956141253395,5.777346751488716e-15,0.0
4.334177215189873,3.5790296053554607,4.628012501051569e-13,0.0
4.334177215189873,3.6585635965855823,2.8375573977195627e-13,0.0
4.334177215189873,3.7380975878157034,7.488314004834458e-14,0.0
4.334177215189873,3.817631579045825,4.9650350253872215e-14,0.0
4.334177215189873,3.8971655702759462,1.8162498538243696e-13,0.0
4.334177215189873,3.9766995615060674,1.2063604033322197e-12,0.0
4.334177215189873,4.056233552736189,4.786448600418533e-14,0.0
4.334177215189873,4.135767543966311,1.2709787509196007e-13,0.0
4.334177215189873,4.215301535196431,5.985700292505072e-14,0.0
4.334177215189873,4.294835526426553,1.1592390922356873e-13,0.0
4.334177215189873,4.374369517656675,1.3743572303485928e-13,0.0
4.334177215189873,4.453903508886795,2.6955869689329534e-14,0.0
4.334177215189873,4.533437500116917,1.4302367873920696e-12,0.0
4.334177215189873,4.6129714913470385,4.797056207273424e-14,0.0
4.334177215189873,4.692505482577159,2.534091803567279e-14,0.0
4.334177215189873,4.772039473807281,2.5155917199877932e-14,0.0
4.334177215189873,4.8515734650374025,5.556520622275674e-13,0.0
4.334177215189873,4.931107456267524,1.0417080698002115e-12,0.0
4.334177215189873,5.010641447497645,4.677484256385171e-13,0.0
4.334177215189873,5.0901754387277665,7.921588559545577e-14,0.0
4.334177215189873,5.169709429957888,1.501226054931972e-13,0.0
4.334177215189873,5.249243421188009,9.350936913410116e-14,0.0
4.334177215189873,5.32877741241813,1.0758661799252979e-12,0.0
4.334177215189873,5.408311403648252,2.4780318426432065e-13,0.0
4.334177215189873,5.487845394878374,4.383935256670302e-14,0.0
4.334177215189873,5.567379386108494,1.3256326668282387e-12,0.0
4.334177215189873,5.646913377338616,2.9479051515688035e-12,0.0
4.334177215189873,5.726447368568738,1.5330860711246622e-14,0.0
4.334177215189873,5.805981359798858,1.221354745269096e-13,0.0
4.334177215189873,5.88551535102898,4.1640247235746045e-13,0.0
4.334177215189873,5.9650493422591016,4.442024214654263e-14,0.0
4.334177215189873,6.044583333489222,4.48556211025886e-14,0.0
4.334177215189873,6.124117324719344,1.1147110374228828e-12,0.0
4.334177215189873,6.2036513159494655,7.687357620623258e-13,0.0
4.334177215189873,6.283185307179586,2.9024275995137647e-13,0.0
4.389873417721519,0.0,2.2807309453148603e-13,0.0
4.389873417721519,0.07953399123012135,7.323206595935289e-14,0.0
4.389873417721519,0.1590679824602427,2.0256565925035678e-13,0.0
4.389873417721519,0.23860197369036407,7.880554969390923e-14,0.0
4.389873417721519,0.3181359649204854,9.460644693368231e-14,0.0
4.389873417721519,0.39766995615060674,5.204389296809541e-13,0.0
4.389873417721519,0.47720394738072813,1.0159342377192361e-13,0.0
4.389873417721519,0.5567379386108494,1.539683708673175e-12,0.0
4.389873417721519,0.6362719298409708,1.0559701477368873e-13,0.0
4.389873417721519,0.7158059210710922,6.791264571333783e-13,0.0
4.389873417721519,0.7953399123012135,4.289470232513299e-13,0.0
4.389873417721519,0.8748739035313349,1.2570888597037386e-13,0.0
4.389873417721519,0.9544078947614563,1.0114840672291897e-13,0.0
4.389873417721519,1.0339418859915777,1.1624478907943217e-13,0.0
4.389873417721519,1.1134758772216988,8.397168147249326e-14,0.0
4.389873417721519,1.1930098684518202,1.557901573955758e-13,0.0
4.389873417721519,1.2725438596819416,7.502377291789846e-13,0.0
4.389873417721519,1.352077850912063,9.733785325048963e-14,0.0
4.389873417721519,1.4316118421421844,1.571912128841016e-13,0.0
4.389873417721519,1.5111458333723056,6.278720905548438e-13,0.0
4.389873417721519,1.590679824602427,8.418128072124642e-14,0.0
4.389873417721519,1.6702138158325484,1.9531586400609304e-13,0.0
4.389873417721519,1.7497478070626697,7.435925988093146e-14,0.0
4.389873417721519,1.8292817982927911,5.3267412947616476e-14,0.0
4.389873417721519,1.9088157895229125,1.220609521855289e-13,0.0
4.389873417721519,1.9883497807530337,3.6232018205577895e-13,0.0
4.389873417721519,2.0678837719831553,6.480201367959925e-13,0.0
4.389873417721519,2.1474177632132765,2.018956690394427e-12,0.0
4.389873417721519,2.2269517544433977,8.595648286706981e-15,0.0
4.389873417721519,2.3064857456735193,1.7988862694058075e-13,0.0
4.389873417721519,2.3860197369036404,1.845700551487017e-14,0.0
4.389873417721519,2.465553728133762,1.0472073220182287e-13,0.0
4.389873417721519,2.5450877193638832,8.8120802193084e-14,0.0
4.389873417721519,2.6246217105940044,1.0610858874663302e-13,0.0
4.389873417721519,2.704155701824126,2.3916305746118273e-14,0.0
4.389873417721519,2.783689693054247,7.306457752376342e-14,0.0
4.389873417721519,2.863223684284369,1.3888646830198237e-13,0.0
4.389873417721519,2.94275767551449,2.0921762758519186e-13,0.0
4.389873417721519,3.022291666744611,2.0251019930805686e-12,0.0
4.389873417721519,3.1018256579747328,1.2265665618572292e-14,0.0
4.389873417721519,3.181359649204854,3.780826571944043e-14,0.0
4.389873417721519,3.2608936404349755,6.553670409692719e-14,0.0
4.389873417721519,3.3404276316650967,1.327909703146141e-12,0.0
4.389873417721519,3.419961622895218,9.707386508939847e-15,0.0
4.389873417721519,3.4994956141253395,1.2933921377779094e-13,0.0
4.389873417721519,3.5790296053554607,8.919333210854433e-14,0.0
4.389873417721519,3.6585635965855823,2.6802991551172645e-15,0.0
4.389873417721519,3.7380975878157034,9.893442481232538e-15,0.0
4.389873417721519,3.817631579045825,5.3096115008293775e-14,0.0
4.389873417721519,3.8971655702759462,1.9505291742126587e-12,0.0
4.389873417721519,3.9766995615060674,1.2638554029485639e-15,0.0
4.389873417721519,4.056233552736189,7.171531531046961e-14,0.0
4.389873417721519,4.135767543966311,1.0357798077297415e-13,0.0
4.389873417721519,4.215301535196431,2.6266640975049485e-15,0.0
4.389873417721519,4.294835526426553,1.642022170566032e-14,0.0
4.389873417721519,4.374369517656675,4.274698221738269e-15,0.0
4.389873417721519,4.453903508886795,4.68335486809217e-15,0.0
4.389873417721519,4.533437500116917,9.615195686955686e-14,0.0
4.389873417721519,4.6129714913470385,3.0263254835485825e-14,0.0
4.389873417721519,4.692505482577159,3.3699983080054137e-13,0.0
4.389873417721519,4.772039473807281,2.559079095746318e-13,0.0
4.389873417721519,4.8515734650374025,6.353174898406072e-14,0.0
4.389873417721519,4.931107456267524,6.90145919207084e-13,0.0
4.389873417721519,5.010641447497645,1.714858610660875e-13,0.0
4.389873417721519,5.0901754387277665,1.848882098826924e-13,0.0
4.389873417721519,5.169709429957888,2.4399680312825e-13,0.0
4.389873417721519,5.249243421188009,6.225770570599684e-13,0.0
4.389873417721519,5.32877741241813,4.1537263591440516e-13,0.0
4.389873417721519,5.408311403648252,5.253285596979449e-13,0.0
4.389873417721519,5.487845394878374,3.946335478448619e-13,0.0
4.389873417721519,5.567379386108494,2.0025821854510417e-14,0.0
4.389873417721519,5.646913377338616,1.0898939558985152e-13,0.0
4.389873417721519,5.726447368568738,4.919030558696636e-14,0.0
4.389873417721519,5.805981359798858,2.9638032661817e-14,0.0
4.389873417721519,5.88551535102898,3.6865768684185953e-13,0.0
4.389873417721519,5.9650493422591016,8.583933917450852e-13,0.0
4.389873417721519,6.044583333489222,1.0478346722660886e-13,0.0
4.389873417721519,6.124117324719344,6.053643150425e-14,0.0
4.389873417721519,6.2036513159494655,1.343495020512827e-13,0.0
4.389873417721519,6.283185307179586,3.117013032501651e-13,0.0
4.445569620253164,0.0,1.2282207621434788e-13,0.0
4.445569620253164,0.07953399123012135,6.57362353974664e-14,0.0
4.445569620253164,0.1590679824602427,9.333036388953558e-14,0.0
4.445569620253164,0.23860197369036407,4.0279631817518095e-15,0.0
4.445569620253164,0.3181359649204854,2.5367141325928443e-13,0.0
4.445569620253164,0.39766995615060674,2.6684587394248246e-13,0.0
4.445569620253164,0.47720394738072813,3.756662854391792e-14,0.0
4.445569620253164,0.5567379386108494,1.0841514157989388e-13,0.0
4.445569620253164,0.6362719298409708,1.7847316155233408e-13,0.0
4.445569620253164,0.7158059210710922,5.98255500234773e-14,0.0
4.445569620253164,0.7953399123012135,6.546186193933089e-14,0.0
4.445569620253164,0.8748739035313349,7.764794287285668e-14,0.0
4.445569620253164,0.9544078947614563,3.344696983529529e-13,0.0
4.445569620253164,1.0339418859915777,2.6970868826176733e-13,0.0
4.445569620253164,1.1134758772216988,3.4868356185496454e-13,0.0
4.445569620253164,1.1930098684518202,3.1041864031712046e-13,0.0
4.445569620253164,1.2725438596819416,2.05851480427244e-13,0.0
4.445569620253164,1.352077850912063,1.2409332979564996e-13,0.0
4.445569620253164,1.4316118421421844,8.672957497179259e-14,0.0
4.445569620253164,1.5111458333723056,2.1433005497819357e-13,0.0
4.445569620253164,1.590679824602427,2.6949077428790577e-14,0.0
4.445569620253164,1.6702138158325484,2.3993361365083787e-14,0.0
4.445569620253164,1.7497478070626697,1.2900377568456402e-13,0.0
4.445569620253164,1.8292817982927911,2.656973934059245e-14,0.0
4.445569620253164,1.9088157895229125,4.403062044666528e-15,0.0
4.445569620253164,1.9883497807530337,7.0840626849475e-13,0.0
4.445569620253164,2.0678837719831553,7.463287500376358e-15,0.0
4.445569620253164,2.1474177632132765,7.715660470359122e-13,0.0
4.445569620253164,2.2269517544433977,1.4277182334214328e-12,0.0
4.445569620253164,2.3064857456735193,1.4308272065047854e-15,0.0
4.445569620253164,2.3860197369036404,1.6162037719523286e-12,0.0
4.445569620253164,2.465553728133762,7.566026640442497e-14,0.0
4.445569620253164,2.5450877193638832,2.0267399027795773e-15,0.0
4.445569620253164,2.6246217105940044,3.6338411874369845e-14,0.0
4.445569620253164,2.704155701824126,2.0075859377665785e-14,0.0
4.445569620253164,2.783689693054247,1.2928001265745026e-13,0.0
4.445569620253164,2.863223684284369,1.1418481824188016e-14,0.0
4.445569620253164,2.94275767551449,1.1077072952152481e-13,0.0
4.445569620253164,3.022291666744611,4.5859489746595584e-14,0.0
4.445569620253164,3.1018256579747328,9.505493482563781e-15,0.0
4.445569620253164,3.181359649204854,1.3485076665668668e-14,0.0
4.445569620253164,3.2608936404349755,3.3844426036454596e-14,0.0
4.445569620253164,3.3404276316650967,1.6722036889125995e-13,0.0
4.445569620253164,3.419961622895218,5.0669542119611704e-14,0.0
4.445569620253164,3.4994956141253395,7.229552619716836e-14,0.0
4.445569620253164,3.5790296053554607,2.678547394660595e-13,0.0
4.445569620253164,3.6585635965855823,8.664077293624358e-14,0.0
4.445569620253164,3.7380975878157034,9.201911583488147e-13,0.0
4.445569620253164,3.817631579045825,4.2414783443400706e-14,0.0
4.445569620253164,3.8971655702759462,4.409253994679948e-15,0.0
4.445569620253164,3.9766995615060674,1.187144130585828e-13,0.0
4.445569620253164,4.056233552736189,1.992416903819765e-14,0.0
4.445569620253164,4.135767543966311,1.0160295482246652e-13,0.0
4.445569620253164,4.215301535196431,2.987169996664975e-14,0.0
4.445569620253164,4.294835526426553,7.786370663776163e-14,0.0
4.445569620253164,4.374369517656675,2.0237122489403618e-14,0.0
4.445569620253164,4.453903508886795,1.1464268868304118e-13,0.0
4.445569620253164,4.533437500116917,2.65902982518133e-13,0.0
4.445569620253164,4.6129714913470385,3.260342912453309e-14,0.0
4.445569620253164,4.692505482577159,8.404531037266433e-14,0.0
4.445569620253164,4.772039473807281,2.212662530668207e-14,0.0
4.445569620253164,4.8515734650374025,1.1104911179543406e-12,0.0
4.445569620253164,4.931107456267524,5.275920718868238e-13,0.0
4.445569620253164,5.010641447497645,1.885551905175836e-13,0.0
4.445569620253164,5.0901754387277665,7.568398490506972e-13,0.0
4.445569620253164,5.169709429957888,1.0764481508278616e-13,0.0
4.445569620253164,5.249243421188009,1.4939681074084223e-13,0.0
4.445569620253164,5.32877741241813,1.2551095767458953e-13,0.0
4.445569620253164,5.408311403648252,2.973553311909955e-13,0.0
4.445569620253164,5.487845394878374,2.813952039467121e-13,0.0
4.445569620253164,5.567379386108494,4.630852129078681e-13,0.0
4.445569620253164,5.646913377338616,2.6531239515756573e-13,0.0
4.445569620253164,5.726447368568738,1.1766041511161178e-13,0.0
4.445569620253164,5.805981359798858,2.5148998210833014e-12,0.0
4.445569620253164,5.88551535102898,4.776415255404275e-14,0.0
4.445569620253164,5.9650493422591016,3.2762528794870963e-13,0.0
4.445569620253164,6.044583333489222,1.4704313588556297e-14,0.0
4.445569620253164,6.124117324719344,2.712460420774286e-14,0.0
4.445569620253164,6.2036513159494655,7.758887697897744e-14,0.0
4.445569620253164,6.283185307179586,1.0901733299332925e-13,0.0
4.50126582278481,0.0,3.421548364559232e-14,0.0
4.50126582278481,0.07953399123012135,1.5763617566092532e-13,0.0
4.50126582278481,0.1590679824602427,3.470036289580958e-14,0.0
4.50126582278481,0.23860197369036407,2.0914504209041787e-13,0.0
4.50126582278481,0.3181359649204854,1.5927631576143262e-12,0.0
4.50126582278481,0.39766995615060674,1.6591853875094896e-12,0.0
4.50126582278481,0.47720394738072813,3.002027031599712e-14,0.0
4.50126582278481,0.5567379386108494,1.8427222849331248e-14,0.0
4.50126582278481,0.6362719298409708,1.9430032588960443e-13,0.0
4.50126582278481,0.7158059210710922,2.4399795314868262e-14,0.0
4.50126582278481,0.7953399123012135,5.511257257306225e-13,0.0
4.50126582278481,0.8748739035313349,2.549316046270894e-12,0.0
4.50126582278481,0.9544078947614563,2.5633909036295795e-13,0.0
